docname,topic,proportion
81_mda.txt,010,0.026706
81_mda.txt,012,0.024342
81_mda.txt,007,0.012736
181_mda.txt,001,0.629148
181_mda.txt,000,0.202812
181_mda.txt,004,0.069182
181_mda.txt,002,0.052533
181_mda.txt,005,0.014799
181_mda.txt,008,0.014778
181_mda.txt,012,0.009281
181_mda.txt,014,0.007467
136_mda.txt,003,0.491219
136_mda.txt,013,0.254042
136_mda.txt,000,0.200435
136_mda.txt,001,0.054304
1_mda.txt,000,0.816178
1_mda.txt,013,0.059802
1_mda.txt,004,0.0307
1_mda.txt,006,0.023122
1_mda.txt,003,0.022992
1_mda.txt,009,0.014934
1_mda.txt,011,0.012648
1_mda.txt,001,0.010043
1_mda.txt,008,0.005662
1_mda.txt,010,0.003917
353_mda.txt,006,0.556975
353_mda.txt,005,0.262436
353_mda.txt,001,0.138605
353_mda.txt,015,0.041985
314_mda.txt,000,0.734605
314_mda.txt,001,0.109625
314_mda.txt,006,0.040583
314_mda.txt,009,0.033766
314_mda.txt,012,0.01701
314_mda.txt,002,0.013796
314_mda.txt,003,0.011658
314_mda.txt,011,0.009362
314_mda.txt,004,0.009057
314_mda.txt,010,0.008843
383_mda.txt,012,0.451815
383_mda.txt,003,0.136232
383_mda.txt,013,0.122666
383_mda.txt,009,0.109782
383_mda.txt,000,0.091013
383_mda.txt,001,0.088492
19_mda.txt,000,0.553571
19_mda.txt,003,0.132996
19_mda.txt,006,0.112276
19_mda.txt,001,0.097329
19_mda.txt,013,0.023215
19_mda.txt,009,0.02315
19_mda.txt,008,0.021311
19_mda.txt,007,0.013953
19_mda.txt,012,0.013115
19_mda.txt,014,0.009085
354_mda.txt,003,0.34546
354_mda.txt,000,0.274909
354_mda.txt,011,0.185322
354_mda.txt,001,0.117803
354_mda.txt,016,0.076506
137_mda.txt,002,0.864027
137_mda.txt,000,0.135973
180_mda.txt,000,0.716038
180_mda.txt,009,0.083345
180_mda.txt,001,0.05595
180_mda.txt,003,0.052744
180_mda.txt,004,0.020475
180_mda.txt,011,0.020084
180_mda.txt,012,0.018061
180_mda.txt,010,0.016846
180_mda.txt,013,0.010184
180_mda.txt,002,0.006274
64_mda.txt,011,0.406533
64_mda.txt,009,0.217059
64_mda.txt,001,0.168528
64_mda.txt,000,0.122649
64_mda.txt,003,0.036817
64_mda.txt,013,0.021914
64_mda.txt,007,0.014157
64_mda.txt,012,0.012344
3_mda.txt,000,0.597488
3_mda.txt,001,0.184314
3_mda.txt,013,0.079521
3_mda.txt,011,0.049821
3_mda.txt,009,0.040216
3_mda.txt,003,0.028651
3_mda.txt,004,0.013565
3_mda.txt,010,0.006423
422_mda.txt,002,0.488254
422_mda.txt,000,0.47943
422_mda.txt,003,0.032316
363_mda.txt,000,0.822555
363_mda.txt,001,0.057915
363_mda.txt,009,0.031518
363_mda.txt,003,0.024508
363_mda.txt,011,0.019941
363_mda.txt,013,0.018611
363_mda.txt,010,0.009907
363_mda.txt,012,0.0091
363_mda.txt,004,0.005946
101_mda.txt,009,0.295077
101_mda.txt,011,0.197452
101_mda.txt,000,0.182164
101_mda.txt,013,0.169513
101_mda.txt,001,0.104655
101_mda.txt,003,0.042397
101_mda.txt,012,0.008743
462_mda.txt,000,0.512189
462_mda.txt,001,0.266298
462_mda.txt,002,0.058363
462_mda.txt,009,0.038486
462_mda.txt,010,0.035143
462_mda.txt,003,0.031487
462_mda.txt,012,0.022552
462_mda.txt,011,0.018113
462_mda.txt,014,0.017368
193_mda.txt,001,0.613915
193_mda.txt,013,0.15948
193_mda.txt,000,0.117668
193_mda.txt,011,0.043413
193_mda.txt,009,0.040017
193_mda.txt,012,0.010071
193_mda.txt,003,0.009505
193_mda.txt,008,0.005931
537_mda.txt,003,0.778853
537_mda.txt,000,0.180859
537_mda.txt,001,0.040288
209_mda.txt,005,1.0
273_mda.txt,011,0.292596
273_mda.txt,001,0.28397
273_mda.txt,003,0.115162
273_mda.txt,012,0.09844
273_mda.txt,000,0.097367
273_mda.txt,005,0.093164
273_mda.txt,006,0.019302
148_mda.txt,009,0.421171
148_mda.txt,011,0.219254
148_mda.txt,000,0.179136
148_mda.txt,001,0.158299
148_mda.txt,003,0.01874
148_mda.txt,010,0.003401
120_mda.txt,002,0.586414
120_mda.txt,000,0.355182
120_mda.txt,003,0.046146
120_mda.txt,001,0.012258
7_mda.txt,011,0.57795
7_mda.txt,000,0.223469
7_mda.txt,009,0.052731
7_mda.txt,007,0.044819
7_mda.txt,013,0.035982
7_mda.txt,003,0.028832
7_mda.txt,012,0.028378
7_mda.txt,010,0.007839
182_mda.txt,000,0.848678
182_mda.txt,001,0.048138
182_mda.txt,003,0.030416
182_mda.txt,013,0.020491
182_mda.txt,011,0.018981
182_mda.txt,014,0.0104
182_mda.txt,004,0.008982
182_mda.txt,012,0.008316
182_mda.txt,008,0.005598
108_mda.txt,001,0.739125
108_mda.txt,013,0.094665
108_mda.txt,011,0.05409
108_mda.txt,012,0.042172
108_mda.txt,003,0.033465
108_mda.txt,009,0.026697
108_mda.txt,006,0.009787
154_mda.txt,000,0.855125
154_mda.txt,013,0.05101
154_mda.txt,003,0.031417
154_mda.txt,011,0.020803
154_mda.txt,001,0.018596
154_mda.txt,004,0.01658
154_mda.txt,010,0.006469
277_mda.txt,011,0.362306
277_mda.txt,000,0.344102
277_mda.txt,013,0.171417
277_mda.txt,009,0.054057
277_mda.txt,003,0.034565
277_mda.txt,012,0.02926
277_mda.txt,010,0.004293
20_mda.txt,003,0.719299
20_mda.txt,000,0.142657
20_mda.txt,011,0.138044
409_mda.txt,005,1.0
287_mda.txt,003,0.651992
287_mda.txt,000,0.281513
287_mda.txt,001,0.066495
388_mda.txt,001,0.351282
388_mda.txt,007,0.21885
388_mda.txt,006,0.13744
388_mda.txt,000,0.112358
388_mda.txt,004,0.05947
388_mda.txt,005,0.048256
388_mda.txt,013,0.047871
388_mda.txt,011,0.015063
388_mda.txt,010,0.00941
486_mda.txt,003,1.0
179_mda.txt,001,0.591766
179_mda.txt,000,0.218767
179_mda.txt,004,0.0901
179_mda.txt,009,0.020373
179_mda.txt,011,0.017895
179_mda.txt,006,0.016132
179_mda.txt,010,0.012168
179_mda.txt,012,0.010713
179_mda.txt,003,0.008673
179_mda.txt,008,0.007151
86_mda.txt,003,0.799752
86_mda.txt,001,0.102642
86_mda.txt,011,0.097606
480_mda.txt,001,0.564078
480_mda.txt,000,0.185702
480_mda.txt,004,0.148638
480_mda.txt,002,0.046179
480_mda.txt,005,0.01966
480_mda.txt,010,0.013719
480_mda.txt,006,0.011679
480_mda.txt,012,0.005542
480_mda.txt,017,0.004804
130_mda.txt,001,0.689906
130_mda.txt,011,0.079745
130_mda.txt,009,0.05221
130_mda.txt,013,0.046497
130_mda.txt,010,0.044852
130_mda.txt,012,0.037955
130_mda.txt,006,0.027401
130_mda.txt,003,0.021435
325_mda.txt,003,0.314892
325_mda.txt,000,0.233554
325_mda.txt,009,0.228755
325_mda.txt,001,0.153614
325_mda.txt,004,0.069185
184_mda.txt,000,0.375844
184_mda.txt,013,0.325063
184_mda.txt,011,0.107522
184_mda.txt,001,0.086573
184_mda.txt,003,0.053532
184_mda.txt,009,0.036439
184_mda.txt,012,0.015027
238_mda.txt,000,0.747374
238_mda.txt,009,0.076973
238_mda.txt,004,0.046703
238_mda.txt,013,0.043858
238_mda.txt,011,0.039005
238_mda.txt,001,0.024578
238_mda.txt,003,0.016386
238_mda.txt,010,0.005123
475_mda.txt,000,0.747952
475_mda.txt,001,0.077832
475_mda.txt,004,0.066516
475_mda.txt,003,0.033184
475_mda.txt,009,0.026961
475_mda.txt,011,0.016539
475_mda.txt,002,0.0112
475_mda.txt,006,0.01006
475_mda.txt,010,0.005299
475_mda.txt,014,0.004457
450_mda.txt,000,0.303441
450_mda.txt,012,0.17444
450_mda.txt,013,0.170079
450_mda.txt,001,0.147009
450_mda.txt,003,0.091829
450_mda.txt,006,0.09019
450_mda.txt,009,0.023012
556_mda.txt,000,0.852795
556_mda.txt,001,0.076491
556_mda.txt,003,0.024642
556_mda.txt,011,0.016913
556_mda.txt,004,0.015397
556_mda.txt,009,0.010728
556_mda.txt,002,0.003034
68_mda.txt,000,0.766048
68_mda.txt,001,0.071041
68_mda.txt,006,0.055072
68_mda.txt,011,0.050194
68_mda.txt,014,0.033705
68_mda.txt,003,0.014447
68_mda.txt,010,0.009493
519_mda.txt,005,1.0
443_mda.txt,003,1.0
46_mda.txt,000,0.798661
46_mda.txt,009,0.039569
46_mda.txt,001,0.032684
46_mda.txt,011,0.030636
46_mda.txt,004,0.027887
46_mda.txt,003,0.026772
46_mda.txt,010,0.011554
46_mda.txt,014,0.009484
46_mda.txt,007,0.009283
46_mda.txt,013,0.008608
42_mda.txt,003,1.0
31_mda.txt,001,0.638265
31_mda.txt,000,0.161766
31_mda.txt,013,0.091266
31_mda.txt,002,0.057657
31_mda.txt,009,0.023482
31_mda.txt,003,0.023054
31_mda.txt,004,0.004511
312_mda.txt,016,1.0
482_mda.txt,009,0.462773
482_mda.txt,001,0.249112
482_mda.txt,000,0.139518
482_mda.txt,011,0.099481
482_mda.txt,003,0.023229
482_mda.txt,013,0.020502
482_mda.txt,012,0.005385
225_mda.txt,005,1.0
35_mda.txt,004,0.954448
35_mda.txt,001,0.045552
24_mda.txt,009,0.458243
24_mda.txt,000,0.295271
24_mda.txt,011,0.08942
24_mda.txt,007,0.057932
24_mda.txt,001,0.035367
24_mda.txt,003,0.021146
24_mda.txt,010,0.015472
24_mda.txt,012,0.015294
24_mda.txt,013,0.011855
551_mda.txt,000,0.414604
551_mda.txt,009,0.186701
551_mda.txt,006,0.167445
551_mda.txt,001,0.081681
551_mda.txt,013,0.051762
551_mda.txt,011,0.048105
551_mda.txt,003,0.043582
551_mda.txt,012,0.00612
32_mda.txt,000,0.871794
32_mda.txt,013,0.04196
32_mda.txt,003,0.024482
32_mda.txt,011,0.020563
32_mda.txt,012,0.010469
32_mda.txt,010,0.010355
32_mda.txt,004,0.010036
32_mda.txt,009,0.007668
32_mda.txt,001,0.002675
296_mda.txt,000,0.421305
296_mda.txt,002,0.41283
296_mda.txt,005,0.117224
296_mda.txt,003,0.037005
296_mda.txt,001,0.011636
109_mda.txt,000,0.762071
109_mda.txt,009,0.067644
109_mda.txt,011,0.056275
109_mda.txt,001,0.042022
109_mda.txt,004,0.031901
109_mda.txt,002,0.021136
109_mda.txt,003,0.01235
109_mda.txt,012,0.006601
103_mda.txt,000,0.844228
103_mda.txt,013,0.050077
103_mda.txt,001,0.033534
103_mda.txt,011,0.025597
103_mda.txt,003,0.015394
103_mda.txt,009,0.010451
103_mda.txt,012,0.010187
103_mda.txt,010,0.005821
103_mda.txt,007,0.00471
535_mda.txt,013,0.371161
535_mda.txt,009,0.257656
535_mda.txt,000,0.134541
535_mda.txt,011,0.119223
535_mda.txt,001,0.073304
535_mda.txt,003,0.044115
413_mda.txt,000,0.713753
413_mda.txt,013,0.138623
413_mda.txt,012,0.035472
413_mda.txt,011,0.029302
413_mda.txt,003,0.027281
413_mda.txt,001,0.019065
413_mda.txt,010,0.012195
413_mda.txt,009,0.010656
413_mda.txt,006,0.007692
413_mda.txt,007,0.005961
411_mda.txt,001,0.357421
411_mda.txt,013,0.233903
411_mda.txt,005,0.170494
411_mda.txt,000,0.154227
411_mda.txt,007,0.083955
144_mda.txt,003,0.358878
144_mda.txt,001,0.321293
144_mda.txt,004,0.127437
144_mda.txt,009,0.127208
144_mda.txt,012,0.065183
285_mda.txt,000,0.841379
285_mda.txt,013,0.043657
285_mda.txt,011,0.030936
285_mda.txt,009,0.030691
285_mda.txt,003,0.029147
285_mda.txt,001,0.012902
285_mda.txt,007,0.006007
285_mda.txt,010,0.00528
293_mda.txt,000,0.819636
293_mda.txt,004,0.051271
293_mda.txt,011,0.029185
293_mda.txt,001,0.024307
293_mda.txt,003,0.023178
293_mda.txt,002,0.023054
293_mda.txt,009,0.011757
293_mda.txt,014,0.007261
293_mda.txt,010,0.00529
293_mda.txt,013,0.005061
343_mda.txt,001,0.650879
343_mda.txt,000,0.256084
343_mda.txt,004,0.015913
343_mda.txt,002,0.013724
343_mda.txt,006,0.013638
343_mda.txt,003,0.010464
343_mda.txt,012,0.010303
343_mda.txt,010,0.008038
343_mda.txt,011,0.006802
343_mda.txt,007,0.006569
241_mda.txt,000,0.949492
241_mda.txt,008,0.016769
241_mda.txt,012,0.013969
241_mda.txt,003,0.012758
241_mda.txt,001,0.007013
201_mda.txt,001,0.335149
201_mda.txt,004,0.215438
201_mda.txt,007,0.172711
201_mda.txt,000,0.124121
201_mda.txt,005,0.120713
201_mda.txt,009,0.031867
417_mda.txt,001,0.476385
417_mda.txt,007,0.203523
417_mda.txt,012,0.152551
417_mda.txt,003,0.111583
417_mda.txt,013,0.055958
119_mda.txt,001,0.54652
119_mda.txt,000,0.105624
119_mda.txt,007,0.091717
119_mda.txt,013,0.07974
119_mda.txt,005,0.044474
119_mda.txt,011,0.03738
119_mda.txt,009,0.035007
119_mda.txt,012,0.017029
119_mda.txt,010,0.01457
119_mda.txt,003,0.014366
455_mda.txt,001,0.548903
455_mda.txt,005,0.29933
455_mda.txt,000,0.151767
78_mda.txt,004,0.70718
78_mda.txt,000,0.25711
78_mda.txt,003,0.022118
78_mda.txt,011,0.013593
11_mda.txt,005,1.0
366_mda.txt,000,0.294364
366_mda.txt,006,0.277735
366_mda.txt,005,0.202958
366_mda.txt,001,0.097188
366_mda.txt,007,0.062092
366_mda.txt,015,0.041081
366_mda.txt,003,0.024583
194_mda.txt,000,0.624828
194_mda.txt,001,0.237371
194_mda.txt,006,0.031917
194_mda.txt,010,0.019344
194_mda.txt,009,0.018606
194_mda.txt,004,0.018027
194_mda.txt,011,0.014376
194_mda.txt,012,0.013199
194_mda.txt,003,0.012469
194_mda.txt,008,0.006193
23_mda.txt,000,0.852707
23_mda.txt,001,0.068993
23_mda.txt,003,0.037012
23_mda.txt,009,0.019469
23_mda.txt,004,0.014463
23_mda.txt,012,0.007356
