docname,topic,proportion
6223_mda.txt,009,0.006209
6231_mda.txt,014,0.477783
6231_mda.txt,013,0.082179
6231_mda.txt,000,0.078864
6231_mda.txt,018,0.078453
6231_mda.txt,006,0.068799
6231_mda.txt,011,0.051341
6231_mda.txt,003,0.039
6231_mda.txt,002,0.033298
6231_mda.txt,009,0.025309
6231_mda.txt,019,0.023779
6194_mda.txt,002,1.0
6528_mda.txt,002,0.542469
6528_mda.txt,013,0.204587
6528_mda.txt,000,0.203286
6528_mda.txt,019,0.049658
6294_mda.txt,002,0.848629
6294_mda.txt,004,0.151371
6089_mda.txt,014,0.632075
6089_mda.txt,000,0.098156
6089_mda.txt,012,0.091877
6089_mda.txt,002,0.053815
6089_mda.txt,011,0.049552
6089_mda.txt,013,0.040405
6089_mda.txt,003,0.03412
6583_mda.txt,002,0.680734
6583_mda.txt,016,0.319266
6442_mda.txt,003,1.0
6206_mda.txt,000,0.610164
6206_mda.txt,014,0.125762
6206_mda.txt,003,0.083508
6206_mda.txt,011,0.054034
6206_mda.txt,012,0.041517
6206_mda.txt,009,0.022491
6206_mda.txt,013,0.015627
6206_mda.txt,002,0.014704
6206_mda.txt,010,0.014054
6206_mda.txt,006,0.01374
6367_mda.txt,000,0.675445
6367_mda.txt,011,0.062606
6367_mda.txt,012,0.054946
6367_mda.txt,006,0.040978
6367_mda.txt,003,0.034185
6367_mda.txt,013,0.030502
6367_mda.txt,014,0.02421
6367_mda.txt,009,0.023205
6367_mda.txt,002,0.018207
6367_mda.txt,010,0.016286
6053_mda.txt,000,0.880989
6053_mda.txt,013,0.060944
6053_mda.txt,012,0.039232
6053_mda.txt,002,0.018835
6361_mda.txt,000,0.865162
6361_mda.txt,002,0.134838
6375_mda.txt,004,1.0
6094_mda.txt,001,0.887535
6094_mda.txt,014,0.112465
6535_mda.txt,000,0.497202
6535_mda.txt,017,0.221729
6535_mda.txt,013,0.160931
6535_mda.txt,005,0.080253
6535_mda.txt,011,0.025049
6535_mda.txt,002,0.014835
6085_mda.txt,010,0.39405
6085_mda.txt,000,0.311478
6085_mda.txt,002,0.1082
6085_mda.txt,001,0.097816
6085_mda.txt,013,0.061338
6085_mda.txt,004,0.027119
6156_mda.txt,001,0.499812
6156_mda.txt,000,0.472532
6156_mda.txt,004,0.027656
6282_mda.txt,000,0.81812
6282_mda.txt,012,0.066609
6282_mda.txt,003,0.047357
6282_mda.txt,017,0.030369
6282_mda.txt,015,0.026014
6282_mda.txt,002,0.011531
6271_mda.txt,000,0.784353
6271_mda.txt,013,0.081489
6271_mda.txt,017,0.080352
6271_mda.txt,002,0.021177
6271_mda.txt,005,0.016878
6271_mda.txt,003,0.015752
6568_mda.txt,007,1.0
6555_mda.txt,007,1.0
6445_mda.txt,014,0.199485
6445_mda.txt,019,0.186568
6445_mda.txt,000,0.159983
6445_mda.txt,009,0.112429
6445_mda.txt,012,0.101496
6445_mda.txt,011,0.063273
6445_mda.txt,003,0.054009
6445_mda.txt,008,0.052423
6445_mda.txt,002,0.029969
6445_mda.txt,013,0.028543
6592_mda.txt,000,0.487699
6592_mda.txt,019,0.14585
6592_mda.txt,011,0.095796
6592_mda.txt,014,0.090816
6592_mda.txt,003,0.050923
6592_mda.txt,002,0.04453
6592_mda.txt,012,0.038867
6592_mda.txt,008,0.013804
6592_mda.txt,013,0.013334
6592_mda.txt,010,0.010235
6456_mda.txt,007,1.0
6510_mda.txt,001,0.896572
6510_mda.txt,007,0.103428
6297_mda.txt,011,0.304576
6297_mda.txt,014,0.274056
6297_mda.txt,012,0.130004
6297_mda.txt,019,0.100897
6297_mda.txt,000,0.085885
6297_mda.txt,002,0.040267
6297_mda.txt,013,0.022313
6297_mda.txt,010,0.016356
6297_mda.txt,009,0.013422
6297_mda.txt,008,0.012224
6216_mda.txt,000,0.766232
6216_mda.txt,013,0.079616
6216_mda.txt,017,0.074239
6216_mda.txt,018,0.022153
6216_mda.txt,002,0.016815
6216_mda.txt,006,0.009803
6216_mda.txt,012,0.008221
6216_mda.txt,008,0.007811
6216_mda.txt,010,0.00662
6216_mda.txt,003,0.00549
6196_mda.txt,011,0.536872
6196_mda.txt,000,0.158474
6196_mda.txt,012,0.074232
6196_mda.txt,014,0.067182
6196_mda.txt,019,0.063847
6196_mda.txt,002,0.058791
6196_mda.txt,009,0.024327
6196_mda.txt,010,0.016274
6143_mda.txt,000,0.73789
6143_mda.txt,014,0.127869
6143_mda.txt,011,0.044116
6143_mda.txt,002,0.01998
6143_mda.txt,012,0.01767
6143_mda.txt,013,0.016637
6143_mda.txt,010,0.012871
6143_mda.txt,019,0.012242
6143_mda.txt,009,0.007866
6143_mda.txt,008,0.002859
6057_mda.txt,000,0.671738
6057_mda.txt,014,0.104176
6057_mda.txt,011,0.056047
6057_mda.txt,003,0.040422
6057_mda.txt,019,0.033529
6057_mda.txt,012,0.029432
6057_mda.txt,002,0.020356
6057_mda.txt,008,0.015449
6057_mda.txt,010,0.012864
6057_mda.txt,013,0.010658
6279_mda.txt,000,0.282833
6279_mda.txt,003,0.229117
6279_mda.txt,006,0.223777
6279_mda.txt,011,0.063508
6279_mda.txt,013,0.049993
6279_mda.txt,012,0.040247
6279_mda.txt,002,0.039739
6279_mda.txt,014,0.034806
6279_mda.txt,010,0.025421
6279_mda.txt,019,0.010559
6500_mda.txt,004,0.801386
6500_mda.txt,008,0.198614
6543_mda.txt,000,0.722385
6543_mda.txt,014,0.116032
6543_mda.txt,011,0.063201
6543_mda.txt,012,0.032107
6543_mda.txt,008,0.015321
6543_mda.txt,010,0.014899
6543_mda.txt,002,0.013485
6543_mda.txt,013,0.010131
6543_mda.txt,019,0.006824
6543_mda.txt,009,0.005614
6079_mda.txt,007,1.0
6234_mda.txt,014,0.406663
6234_mda.txt,018,0.140188
6234_mda.txt,000,0.124475
6234_mda.txt,003,0.079235
6234_mda.txt,012,0.056882
6234_mda.txt,013,0.047088
6234_mda.txt,008,0.0433
6234_mda.txt,011,0.037904
6234_mda.txt,006,0.037401
6234_mda.txt,019,0.013707
6532_mda.txt,000,0.751571
6532_mda.txt,013,0.108773
6532_mda.txt,017,0.080858
6532_mda.txt,005,0.02534
6532_mda.txt,002,0.021545
6532_mda.txt,012,0.011912
6262_mda.txt,001,0.727622
6262_mda.txt,000,0.217678
6262_mda.txt,003,0.0547
6101_mda.txt,014,0.554503
6101_mda.txt,013,0.197348
6101_mda.txt,003,0.068609
6101_mda.txt,011,0.048817
6101_mda.txt,002,0.041317
6101_mda.txt,012,0.034475
6101_mda.txt,009,0.025975
6101_mda.txt,010,0.020068
6101_mda.txt,000,0.008887
6227_mda.txt,007,1.0
6080_mda.txt,000,0.741715
6080_mda.txt,014,0.089041
6080_mda.txt,011,0.055202
6080_mda.txt,002,0.027936
6080_mda.txt,013,0.019754
6080_mda.txt,010,0.019658
6080_mda.txt,012,0.019325
6080_mda.txt,015,0.010446
6080_mda.txt,008,0.009673
6080_mda.txt,019,0.00725
6124_mda.txt,000,0.722844
6124_mda.txt,017,0.079701
6124_mda.txt,011,0.04321
6124_mda.txt,014,0.03612
6124_mda.txt,006,0.028582
6124_mda.txt,013,0.026007
6124_mda.txt,012,0.021679
6124_mda.txt,010,0.013238
6124_mda.txt,003,0.012876
6124_mda.txt,008,0.008936
6471_mda.txt,000,0.73059
6471_mda.txt,012,0.069169
6471_mda.txt,011,0.05853
6471_mda.txt,002,0.035352
6471_mda.txt,003,0.02697
6471_mda.txt,014,0.0228
6471_mda.txt,019,0.018127
6471_mda.txt,010,0.011059
6471_mda.txt,009,0.009322
6471_mda.txt,008,0.008471
6570_mda.txt,001,0.821887
6570_mda.txt,000,0.144303
6570_mda.txt,006,0.03381
6589_mda.txt,014,0.452395
6589_mda.txt,019,0.191023
6589_mda.txt,012,0.078035
6589_mda.txt,009,0.060715
6589_mda.txt,002,0.057155
6589_mda.txt,011,0.056796
6589_mda.txt,003,0.046676
6589_mda.txt,000,0.040964
6589_mda.txt,010,0.016243
6487_mda.txt,000,0.757486
6487_mda.txt,003,0.092001
6487_mda.txt,001,0.0815
6487_mda.txt,015,0.023661
6487_mda.txt,004,0.02326
6487_mda.txt,014,0.018592
6487_mda.txt,012,0.003501
6278_mda.txt,000,0.663654
6278_mda.txt,001,0.166204
6278_mda.txt,010,0.112198
6278_mda.txt,012,0.057944
6422_mda.txt,007,1.0
6176_mda.txt,000,0.523896
6176_mda.txt,006,0.165099
6176_mda.txt,002,0.121811
6176_mda.txt,012,0.059814
6176_mda.txt,003,0.050334
6176_mda.txt,013,0.023382
6176_mda.txt,015,0.022027
6176_mda.txt,011,0.021897
6176_mda.txt,019,0.011741
6225_mda.txt,012,0.276037
6225_mda.txt,011,0.241449
6225_mda.txt,014,0.140462
6225_mda.txt,019,0.130953
6225_mda.txt,000,0.101755
6225_mda.txt,002,0.061017
6225_mda.txt,013,0.017654
6225_mda.txt,010,0.016968
6225_mda.txt,009,0.013704
6493_mda.txt,004,1.0
6058_mda.txt,000,0.712511
6058_mda.txt,014,0.091698
6058_mda.txt,002,0.073065
6058_mda.txt,011,0.04705
6058_mda.txt,012,0.038107
6058_mda.txt,013,0.037569
6300_mda.txt,002,1.0
6154_mda.txt,002,0.842263
6154_mda.txt,004,0.157737
6403_mda.txt,005,1.0
6088_mda.txt,000,0.673287
6088_mda.txt,017,0.091243
6088_mda.txt,013,0.089039
6088_mda.txt,002,0.075347
6088_mda.txt,008,0.026737
6088_mda.txt,009,0.02207
6088_mda.txt,012,0.016807
6088_mda.txt,010,0.005471
6457_mda.txt,012,0.469004
6457_mda.txt,011,0.183082
6457_mda.txt,019,0.146167
6457_mda.txt,000,0.080859
6457_mda.txt,009,0.022462
6457_mda.txt,014,0.020884
6457_mda.txt,008,0.020695
6457_mda.txt,013,0.020689
6457_mda.txt,006,0.017006
6457_mda.txt,002,0.015463
6551_mda.txt,013,0.473524
6551_mda.txt,017,0.212795
6551_mda.txt,000,0.094263
6551_mda.txt,003,0.056866
6551_mda.txt,014,0.044056
6551_mda.txt,002,0.043641
6551_mda.txt,012,0.035175
6551_mda.txt,005,0.034331
6551_mda.txt,019,0.00535
6399_mda.txt,000,0.669536
6399_mda.txt,014,0.182703
6399_mda.txt,011,0.041764
6399_mda.txt,002,0.036153
6399_mda.txt,012,0.022653
6399_mda.txt,019,0.017792
6399_mda.txt,009,0.014464
6399_mda.txt,010,0.011058
6399_mda.txt,008,0.003878
6397_mda.txt,003,0.470188
6397_mda.txt,006,0.192055
6397_mda.txt,000,0.159661
6397_mda.txt,004,0.076732
6397_mda.txt,005,0.065348
6397_mda.txt,002,0.036017
6164_mda.txt,000,0.697604
6164_mda.txt,014,0.054377
6164_mda.txt,002,0.049021
6164_mda.txt,006,0.047895
6164_mda.txt,011,0.034521
6164_mda.txt,012,0.032785
6164_mda.txt,013,0.022194
6164_mda.txt,010,0.021202
6164_mda.txt,008,0.014695
6164_mda.txt,009,0.013854
6240_mda.txt,000,0.80349
6240_mda.txt,011,0.043585
6240_mda.txt,012,0.040083
6240_mda.txt,014,0.025908
6240_mda.txt,002,0.024159
6240_mda.txt,013,0.02124
6240_mda.txt,008,0.012749
6240_mda.txt,010,0.010699
6240_mda.txt,006,0.010372
6240_mda.txt,019,0.007714
6190_mda.txt,000,0.519889
6190_mda.txt,011,0.220768
6190_mda.txt,012,0.065452
6190_mda.txt,014,0.056011
6190_mda.txt,002,0.053118
6190_mda.txt,019,0.027866
6190_mda.txt,013,0.023366
6190_mda.txt,003,0.016063
6190_mda.txt,009,0.011917
6190_mda.txt,008,0.00555
6431_mda.txt,014,0.420189
6431_mda.txt,000,0.180153
6431_mda.txt,011,0.116501
6431_mda.txt,012,0.093697
6431_mda.txt,019,0.071539
6431_mda.txt,002,0.037707
6431_mda.txt,013,0.028556
6431_mda.txt,010,0.027502
6431_mda.txt,009,0.024156
6295_mda.txt,014,0.535686
6295_mda.txt,000,0.140508
6295_mda.txt,019,0.124057
6295_mda.txt,011,0.095618
6295_mda.txt,013,0.035124
6295_mda.txt,012,0.031754
6295_mda.txt,002,0.027968
6295_mda.txt,010,0.009287
6235_mda.txt,000,0.710632
6235_mda.txt,017,0.067386
6235_mda.txt,003,0.051918
6235_mda.txt,019,0.031356
6235_mda.txt,013,0.029584
6235_mda.txt,011,0.026682
6235_mda.txt,008,0.02155
6235_mda.txt,012,0.017924
6235_mda.txt,006,0.016016
6235_mda.txt,010,0.014567
6485_mda.txt,000,0.809507
6485_mda.txt,011,0.051847
6485_mda.txt,014,0.044921
6485_mda.txt,013,0.030707
6485_mda.txt,012,0.020285
6485_mda.txt,002,0.017857
6485_mda.txt,010,0.015251
6485_mda.txt,008,0.007238
6485_mda.txt,019,0.002386
6371_mda.txt,012,0.26056
6371_mda.txt,011,0.241745
6371_mda.txt,000,0.147154
6371_mda.txt,019,0.101108
6371_mda.txt,013,0.072629
6371_mda.txt,003,0.045903
6371_mda.txt,014,0.045727
6371_mda.txt,008,0.025206
6371_mda.txt,009,0.024572
6371_mda.txt,002,0.01973
6426_mda.txt,014,0.4058
6426_mda.txt,019,0.295113
6426_mda.txt,011,0.087533
6426_mda.txt,000,0.074952
6426_mda.txt,008,0.045725
6426_mda.txt,017,0.037002
6426_mda.txt,004,0.031319
6426_mda.txt,002,0.01303
6426_mda.txt,013,0.009525
6552_mda.txt,000,0.392353
6552_mda.txt,006,0.17073
6552_mda.txt,003,0.170283
6552_mda.txt,001,0.079254
6552_mda.txt,002,0.056959
6552_mda.txt,005,0.051873
6552_mda.txt,004,0.042732
6552_mda.txt,013,0.035815
6569_mda.txt,000,0.692922
6569_mda.txt,012,0.090186
6569_mda.txt,011,0.065183
6569_mda.txt,013,0.056483
6569_mda.txt,002,0.041889
6569_mda.txt,009,0.019069
6569_mda.txt,010,0.01792
6569_mda.txt,001,0.010378
6569_mda.txt,019,0.00597
6564_mda.txt,014,0.25446
6564_mda.txt,006,0.195762
6564_mda.txt,003,0.089297
6564_mda.txt,019,0.08668
6564_mda.txt,008,0.072553
6564_mda.txt,000,0.068631
6564_mda.txt,012,0.053853
6564_mda.txt,002,0.044197
6564_mda.txt,011,0.036217
6564_mda.txt,010,0.035965
6324_mda.txt,000,0.806506
6324_mda.txt,002,0.077368
6324_mda.txt,011,0.074292
6324_mda.txt,017,0.034349
6324_mda.txt,019,0.007485
6391_mda.txt,011,0.274276
6391_mda.txt,008,0.156773
6391_mda.txt,009,0.145176
6391_mda.txt,000,0.131393
6391_mda.txt,013,0.091072
6391_mda.txt,012,0.064683
6391_mda.txt,014,0.045754
6391_mda.txt,019,0.040506
6391_mda.txt,002,0.034399
6391_mda.txt,010,0.015968
6244_mda.txt,001,1.0
6516_mda.txt,000,0.701174
6516_mda.txt,014,0.129502
6516_mda.txt,002,0.06249
6516_mda.txt,003,0.048071
6516_mda.txt,013,0.023338
6516_mda.txt,012,0.014538
6516_mda.txt,011,0.012765
6516_mda.txt,009,0.008122
6486_mda.txt,004,1.0
6193_mda.txt,000,0.711831
6193_mda.txt,014,0.155006
6193_mda.txt,002,0.031671
6193_mda.txt,011,0.027001
6193_mda.txt,012,0.020204
6193_mda.txt,013,0.013056
6193_mda.txt,010,0.011103
6193_mda.txt,008,0.009933
6193_mda.txt,019,0.009574
6193_mda.txt,003,0.007549
6409_mda.txt,011,0.284021
6409_mda.txt,009,0.255491
6409_mda.txt,014,0.238679
6409_mda.txt,004,0.202392
6409_mda.txt,002,0.019416
6441_mda.txt,014,0.402129
6441_mda.txt,000,0.115821
6441_mda.txt,009,0.09727
6441_mda.txt,019,0.073986
6441_mda.txt,006,0.069753
6441_mda.txt,002,0.048811
6441_mda.txt,013,0.047187
6441_mda.txt,011,0.046724
6441_mda.txt,012,0.046606
6441_mda.txt,003,0.041165
6144_mda.txt,014,0.519218
6144_mda.txt,011,0.147706
6144_mda.txt,000,0.067127
6144_mda.txt,013,0.06291
6144_mda.txt,010,0.046469
6144_mda.txt,003,0.038003
6144_mda.txt,019,0.035975
6144_mda.txt,002,0.030843
6144_mda.txt,012,0.022613
6144_mda.txt,009,0.015876
6127_mda.txt,013,0.514801
6127_mda.txt,008,0.092478
6127_mda.txt,017,0.086288
6127_mda.txt,003,0.075819
6127_mda.txt,011,0.05275
6127_mda.txt,012,0.040523
6127_mda.txt,002,0.036904
6127_mda.txt,000,0.036876
6127_mda.txt,005,0.02432
6127_mda.txt,014,0.020327
6077_mda.txt,000,0.613105
6077_mda.txt,001,0.386895
6146_mda.txt,000,0.394209
6146_mda.txt,003,0.260997
6146_mda.txt,006,0.15409
6146_mda.txt,002,0.068125
6146_mda.txt,001,0.063156
6146_mda.txt,012,0.035918
6146_mda.txt,013,0.011955
6146_mda.txt,010,0.01155
6169_mda.txt,000,0.647563
6169_mda.txt,014,0.206718
6169_mda.txt,011,0.037621
6169_mda.txt,003,0.025256
6169_mda.txt,008,0.017916
6169_mda.txt,013,0.014698
6169_mda.txt,012,0.014487
6169_mda.txt,002,0.012593
6169_mda.txt,010,0.010231
6169_mda.txt,006,0.008209
6366_mda.txt,000,0.392227
6366_mda.txt,004,0.213199
6366_mda.txt,011,0.173376
6366_mda.txt,014,0.1518
6366_mda.txt,016,0.069398
6347_mda.txt,000,0.742385
6347_mda.txt,017,0.126563
6347_mda.txt,013,0.06325
6347_mda.txt,002,0.027715
6347_mda.txt,003,0.014943
6347_mda.txt,005,0.012876
6347_mda.txt,012,0.008902
6347_mda.txt,019,0.003367
6377_mda.txt,000,0.716883
6377_mda.txt,017,0.126164
6377_mda.txt,013,0.097341
6377_mda.txt,002,0.026825
6377_mda.txt,014,0.012275
6377_mda.txt,005,0.01208
6377_mda.txt,012,0.008431
6504_mda.txt,013,0.179182
6504_mda.txt,014,0.178395
6504_mda.txt,008,0.175212
6504_mda.txt,002,0.122328
6504_mda.txt,009,0.101801
6504_mda.txt,011,0.093656
6504_mda.txt,012,0.091206
6504_mda.txt,010,0.033927
6504_mda.txt,004,0.024293
6245_mda.txt,000,0.48748
6245_mda.txt,010,0.172956
6245_mda.txt,011,0.140523
6245_mda.txt,002,0.08406
6245_mda.txt,019,0.051
6245_mda.txt,001,0.04858
6245_mda.txt,017,0.015401
6433_mda.txt,008,0.313304
6433_mda.txt,002,0.153067
6433_mda.txt,019,0.13636
6433_mda.txt,000,0.122699
6433_mda.txt,014,0.115617
6433_mda.txt,013,0.073982
6433_mda.txt,012,0.046597
6433_mda.txt,011,0.038375
6321_mda.txt,007,1.0
6062_mda.txt,000,0.774922
6062_mda.txt,014,0.107558
6062_mda.txt,011,0.041458
6062_mda.txt,002,0.030918
6062_mda.txt,003,0.014598
6062_mda.txt,006,0.011544
6062_mda.txt,010,0.010361
6062_mda.txt,013,0.008641
6250_mda.txt,007,1.0
6405_mda.txt,002,0.460162
6405_mda.txt,014,0.215937
6405_mda.txt,019,0.199774
6405_mda.txt,000,0.124127
6140_mda.txt,001,1.0
6284_mda.txt,002,0.753532
6284_mda.txt,012,0.16617
6284_mda.txt,003,0.059891
6284_mda.txt,019,0.020408
6047_mda.txt,001,0.788891
6047_mda.txt,000,0.110929
6047_mda.txt,007,0.10018
6034_mda.txt,000,0.648012
6034_mda.txt,014,0.149384
6034_mda.txt,003,0.06742
6034_mda.txt,011,0.043134
6034_mda.txt,012,0.026726
6034_mda.txt,006,0.014433
6034_mda.txt,002,0.011316
6034_mda.txt,010,0.010107
6034_mda.txt,008,0.00892
6034_mda.txt,019,0.008424
6469_mda.txt,011,0.424442
6469_mda.txt,014,0.245042
6469_mda.txt,019,0.157464
6469_mda.txt,003,0.05819
6469_mda.txt,012,0.045877
6469_mda.txt,002,0.028581
6469_mda.txt,008,0.02396
6469_mda.txt,013,0.016444
6292_mda.txt,009,0.24032
6292_mda.txt,000,0.159442
6292_mda.txt,014,0.130598
6292_mda.txt,017,0.128229
6292_mda.txt,003,0.106973
6292_mda.txt,019,0.056794
6292_mda.txt,002,0.040942
6292_mda.txt,006,0.035334
6292_mda.txt,012,0.032968
6292_mda.txt,013,0.031267
6178_mda.txt,000,0.753731
6178_mda.txt,002,0.172626
6178_mda.txt,004,0.044473
6178_mda.txt,011,0.02917
6318_mda.txt,004,1.0
6479_mda.txt,014,0.645004
6479_mda.txt,009,0.115387
6479_mda.txt,004,0.096616
6479_mda.txt,002,0.073942
6479_mda.txt,019,0.069051
6460_mda.txt,000,0.570017
6460_mda.txt,016,0.246636
6460_mda.txt,002,0.183348
6153_mda.txt,000,0.70205
6153_mda.txt,014,0.096932
6153_mda.txt,019,0.042552
6153_mda.txt,012,0.031877
6153_mda.txt,002,0.024797
6153_mda.txt,013,0.021386
6153_mda.txt,006,0.018513
6153_mda.txt,008,0.017899
6153_mda.txt,009,0.016745
6153_mda.txt,010,0.015483
6049_mda.txt,000,0.618077
6049_mda.txt,003,0.135164
6049_mda.txt,014,0.104323
6049_mda.txt,002,0.049927
6049_mda.txt,006,0.018071
6049_mda.txt,013,0.015218
6049_mda.txt,011,0.013058
6049_mda.txt,015,0.012091
6049_mda.txt,010,0.011997
6049_mda.txt,019,0.01126
6527_mda.txt,017,0.23852
6527_mda.txt,000,0.180243
6527_mda.txt,013,0.175081
6527_mda.txt,012,0.159267
6527_mda.txt,011,0.059756
6527_mda.txt,008,0.048865
6527_mda.txt,014,0.039825
6527_mda.txt,002,0.039755
6527_mda.txt,003,0.030105
6527_mda.txt,010,0.015713
6184_mda.txt,019,0.361387
6184_mda.txt,002,0.326872
6184_mda.txt,012,0.241604
6184_mda.txt,000,0.070137
6354_mda.txt,000,0.648859
6354_mda.txt,014,0.101639
6354_mda.txt,003,0.09055
6354_mda.txt,011,0.055651
6354_mda.txt,012,0.053971
6354_mda.txt,002,0.015156
6354_mda.txt,010,0.013276
6354_mda.txt,013,0.012796
6354_mda.txt,009,0.008103
6356_mda.txt,003,0.953604
6356_mda.txt,004,0.041213
6356_mda.txt,000,0.005183
6209_mda.txt,000,0.67103
6209_mda.txt,014,0.068861
6209_mda.txt,011,0.061292
6209_mda.txt,003,0.047385
6209_mda.txt,002,0.035031
6209_mda.txt,008,0.024195
6209_mda.txt,019,0.022745
6209_mda.txt,006,0.019961
6209_mda.txt,012,0.019865
6209_mda.txt,013,0.013279
6396_mda.txt,001,1.0
6220_mda.txt,000,0.5899
6220_mda.txt,014,0.109712
6220_mda.txt,011,0.086164
6220_mda.txt,012,0.076283
6220_mda.txt,002,0.062673
6220_mda.txt,013,0.033812
6220_mda.txt,010,0.017144
6220_mda.txt,008,0.014669
6220_mda.txt,019,0.009641
6258_mda.txt,011,0.373431
6258_mda.txt,019,0.220971
6258_mda.txt,012,0.108818
6258_mda.txt,014,0.101613
6258_mda.txt,004,0.088727
6258_mda.txt,002,0.072892
