docname,topic,proportion
17862_mda.txt,004,0.023347
17862_mda.txt,012,0.018413
17862_mda.txt,001,0.016637
17862_mda.txt,013,0.01373
17499_mda.txt,011,0.441414
17499_mda.txt,009,0.385187
17499_mda.txt,004,0.173399
17687_mda.txt,009,0.366051
17687_mda.txt,016,0.232295
17687_mda.txt,000,0.14313
17687_mda.txt,011,0.101884
17687_mda.txt,013,0.049556
17687_mda.txt,003,0.047716
17687_mda.txt,004,0.033023
17687_mda.txt,010,0.015807
17687_mda.txt,008,0.010537
17798_mda.txt,010,0.205116
17798_mda.txt,009,0.183978
17798_mda.txt,016,0.17073
17798_mda.txt,004,0.115889
17798_mda.txt,011,0.086303
17798_mda.txt,006,0.065123
17798_mda.txt,005,0.039358
17798_mda.txt,013,0.039099
17798_mda.txt,003,0.034622
17798_mda.txt,000,0.032767
17883_mda.txt,000,0.583091
17883_mda.txt,012,0.126502
17883_mda.txt,003,0.073723
17883_mda.txt,009,0.063695
17883_mda.txt,011,0.061582
17883_mda.txt,010,0.039796
17883_mda.txt,001,0.031021
17883_mda.txt,008,0.02059
17551_mda.txt,000,0.795
17551_mda.txt,010,0.069232
17551_mda.txt,016,0.052318
17551_mda.txt,009,0.029425
17551_mda.txt,003,0.021962
17551_mda.txt,013,0.014455
17551_mda.txt,008,0.012132
17551_mda.txt,007,0.005477
17945_mda.txt,002,0.612768
17945_mda.txt,004,0.249516
17945_mda.txt,010,0.137716
17650_mda.txt,000,0.339548
17650_mda.txt,009,0.234016
17650_mda.txt,011,0.163836
17650_mda.txt,016,0.078605
17650_mda.txt,003,0.064541
17650_mda.txt,012,0.039565
17650_mda.txt,001,0.033243
17650_mda.txt,004,0.03046
17650_mda.txt,010,0.010746
17650_mda.txt,008,0.00544
17659_mda.txt,002,0.905772
17659_mda.txt,001,0.094228
17986_mda.txt,001,1.0
17494_mda.txt,016,0.348985
17494_mda.txt,009,0.29525
17494_mda.txt,000,0.119399
17494_mda.txt,003,0.104936
17494_mda.txt,011,0.047979
17494_mda.txt,004,0.037536
17494_mda.txt,013,0.026682
17494_mda.txt,010,0.009886
17494_mda.txt,008,0.009347
18061_mda.txt,000,0.554974
18061_mda.txt,002,0.399928
18061_mda.txt,001,0.045098
17783_mda.txt,009,0.30206
17783_mda.txt,000,0.202786
17783_mda.txt,013,0.16211
17783_mda.txt,004,0.08091
17783_mda.txt,016,0.073068
17783_mda.txt,010,0.070017
17783_mda.txt,003,0.061016
17783_mda.txt,012,0.026206
17783_mda.txt,001,0.021827
17552_mda.txt,009,0.314823
17552_mda.txt,004,0.162277
17552_mda.txt,013,0.114726
17552_mda.txt,000,0.110937
17552_mda.txt,016,0.107948
17552_mda.txt,003,0.089866
17552_mda.txt,012,0.057479
17552_mda.txt,008,0.028505
17552_mda.txt,001,0.013439
17476_mda.txt,015,1.0
17944_mda.txt,000,0.824126
17944_mda.txt,012,0.051102
17944_mda.txt,010,0.037312
17944_mda.txt,011,0.036536
17944_mda.txt,009,0.022653
17944_mda.txt,016,0.015959
17944_mda.txt,008,0.012312
17857_mda.txt,009,0.614527
17857_mda.txt,004,0.102092
17857_mda.txt,016,0.078093
17857_mda.txt,006,0.073782
17857_mda.txt,000,0.040233
17857_mda.txt,013,0.033712
17857_mda.txt,003,0.024099
17857_mda.txt,010,0.022939
17857_mda.txt,008,0.010523
17597_mda.txt,002,0.864304
17597_mda.txt,000,0.135696
17511_mda.txt,001,1.0
17609_mda.txt,004,1.0
18054_mda.txt,000,0.565583
18054_mda.txt,010,0.179609
18054_mda.txt,012,0.090513
18054_mda.txt,011,0.067941
18054_mda.txt,004,0.040551
18054_mda.txt,009,0.029302
18054_mda.txt,016,0.008266
18054_mda.txt,018,0.006863
18054_mda.txt,017,0.005731
18054_mda.txt,008,0.005641
17948_mda.txt,000,0.432033
17948_mda.txt,001,0.174805
17948_mda.txt,009,0.16148
17948_mda.txt,016,0.1394
17948_mda.txt,002,0.079798
17948_mda.txt,003,0.012485
17877_mda.txt,012,0.751053
17877_mda.txt,001,0.248947
17594_mda.txt,000,0.612395
17594_mda.txt,009,0.085443
17594_mda.txt,003,0.06642
17594_mda.txt,012,0.063139
17594_mda.txt,016,0.05968
17594_mda.txt,011,0.05036
17594_mda.txt,001,0.028688
17594_mda.txt,010,0.01311
17594_mda.txt,008,0.011266
17594_mda.txt,004,0.009498
17667_mda.txt,015,1.0
17654_mda.txt,002,0.938975
17654_mda.txt,000,0.061025
18083_mda.txt,000,0.704642
18083_mda.txt,004,0.0881
18083_mda.txt,001,0.081792
18083_mda.txt,009,0.043395
18083_mda.txt,012,0.035653
18083_mda.txt,011,0.016059
18083_mda.txt,016,0.015921
18083_mda.txt,010,0.014438
18081_mda.txt,000,0.596073
18081_mda.txt,010,0.25189
18081_mda.txt,011,0.057424
18081_mda.txt,009,0.026937
18081_mda.txt,013,0.014654
18081_mda.txt,018,0.012797
18081_mda.txt,007,0.011841
18081_mda.txt,017,0.010543
18081_mda.txt,003,0.007986
18081_mda.txt,008,0.006119
17903_mda.txt,000,0.727315
17903_mda.txt,003,0.166666
17903_mda.txt,011,0.024987
17903_mda.txt,012,0.021959
17903_mda.txt,013,0.020359
17903_mda.txt,008,0.01568
17903_mda.txt,010,0.011838
17903_mda.txt,009,0.011197
17607_mda.txt,001,1.0
17495_mda.txt,010,0.265741
17495_mda.txt,006,0.22054
17495_mda.txt,009,0.131988
17495_mda.txt,000,0.114486
17495_mda.txt,004,0.108454
17495_mda.txt,003,0.056339
17495_mda.txt,013,0.049011
17495_mda.txt,016,0.029696
17495_mda.txt,001,0.023746
17671_mda.txt,000,0.708455
17671_mda.txt,003,0.14475
17671_mda.txt,016,0.050169
17671_mda.txt,013,0.029036
17671_mda.txt,011,0.019649
17671_mda.txt,009,0.015495
17671_mda.txt,012,0.013079
17671_mda.txt,008,0.006594
17671_mda.txt,001,0.006486
17671_mda.txt,007,0.006285
17836_mda.txt,004,0.46427
17836_mda.txt,000,0.276258
17836_mda.txt,016,0.140949
17836_mda.txt,011,0.052819
17836_mda.txt,009,0.049816
17836_mda.txt,003,0.015887
17896_mda.txt,000,0.60199
17896_mda.txt,011,0.111996
17896_mda.txt,012,0.108752
17896_mda.txt,004,0.098026
17896_mda.txt,010,0.042027
17896_mda.txt,009,0.027505
17896_mda.txt,008,0.009703
17571_mda.txt,009,0.419887
17571_mda.txt,016,0.223609
17571_mda.txt,012,0.0948
17571_mda.txt,010,0.083231
17571_mda.txt,000,0.076908
17571_mda.txt,001,0.057509
17571_mda.txt,003,0.044057
17514_mda.txt,016,0.350078
17514_mda.txt,009,0.342051
17514_mda.txt,000,0.063492
17514_mda.txt,012,0.06286
17514_mda.txt,003,0.059345
17514_mda.txt,013,0.045315
17514_mda.txt,011,0.034621
17514_mda.txt,008,0.026954
17514_mda.txt,010,0.015283
18046_mda.txt,000,0.535488
18046_mda.txt,004,0.143712
18046_mda.txt,010,0.140207
18046_mda.txt,011,0.053286
18046_mda.txt,012,0.042621
18046_mda.txt,003,0.033052
18046_mda.txt,009,0.032873
18046_mda.txt,008,0.018761
18055_mda.txt,000,0.579181
18055_mda.txt,009,0.202206
18055_mda.txt,004,0.172428
18055_mda.txt,013,0.028572
18055_mda.txt,001,0.017614
17858_mda.txt,002,0.455632
17858_mda.txt,000,0.393961
17858_mda.txt,004,0.150407
17472_mda.txt,001,1.0
17624_mda.txt,000,0.780421
17624_mda.txt,010,0.054161
17624_mda.txt,003,0.047117
17624_mda.txt,009,0.045441
17624_mda.txt,016,0.020013
17624_mda.txt,011,0.01975
17624_mda.txt,012,0.017765
17624_mda.txt,013,0.009256
17624_mda.txt,008,0.006076
17847_mda.txt,000,0.340355
17847_mda.txt,009,0.173195
17847_mda.txt,013,0.165845
17847_mda.txt,016,0.129028
17847_mda.txt,003,0.066175
17847_mda.txt,004,0.036424
17847_mda.txt,011,0.030353
17847_mda.txt,012,0.019899
17847_mda.txt,008,0.019547
17847_mda.txt,010,0.019179
17685_mda.txt,012,0.250854
17685_mda.txt,000,0.179787
17685_mda.txt,016,0.134252
17685_mda.txt,010,0.126516
17685_mda.txt,003,0.087353
17685_mda.txt,011,0.067354
17685_mda.txt,004,0.067116
17685_mda.txt,009,0.065149
17685_mda.txt,008,0.021618
17985_mda.txt,000,0.687322
17985_mda.txt,012,0.132215
17985_mda.txt,010,0.049803
17985_mda.txt,009,0.040002
17985_mda.txt,011,0.039233
17985_mda.txt,003,0.020672
17985_mda.txt,008,0.017804
17985_mda.txt,016,0.012948
17892_mda.txt,013,0.410502
17892_mda.txt,009,0.207725
17892_mda.txt,016,0.18359
17892_mda.txt,004,0.152902
17892_mda.txt,001,0.045282
17484_mda.txt,010,0.58423
17484_mda.txt,016,0.138207
17484_mda.txt,017,0.080399
17484_mda.txt,012,0.071983
17484_mda.txt,000,0.054189
17484_mda.txt,003,0.044618
17484_mda.txt,009,0.015385
17484_mda.txt,008,0.010988
17468_mda.txt,000,0.627732
17468_mda.txt,010,0.113715
17468_mda.txt,004,0.059673
17468_mda.txt,003,0.051996
17468_mda.txt,009,0.051718
17468_mda.txt,011,0.045343
17468_mda.txt,012,0.022077
17468_mda.txt,016,0.020367
17468_mda.txt,008,0.007379
18049_mda.txt,000,0.491404
18049_mda.txt,017,0.130373
18049_mda.txt,009,0.089247
18049_mda.txt,010,0.08034
18049_mda.txt,004,0.050813
18049_mda.txt,011,0.043198
18049_mda.txt,012,0.042703
18049_mda.txt,003,0.042131
18049_mda.txt,016,0.017106
18049_mda.txt,008,0.012684
17489_mda.txt,009,0.346084
17489_mda.txt,016,0.248747
17489_mda.txt,000,0.177901
17489_mda.txt,012,0.109376
17489_mda.txt,003,0.058242
17489_mda.txt,011,0.045842
17489_mda.txt,008,0.013808
17991_mda.txt,016,0.47568
17991_mda.txt,001,0.205776
17991_mda.txt,012,0.187382
17991_mda.txt,000,0.131162
17875_mda.txt,005,0.585674
17875_mda.txt,001,0.294797
17875_mda.txt,000,0.060824
17875_mda.txt,014,0.058705
17838_mda.txt,000,0.715535
17838_mda.txt,012,0.075095
17838_mda.txt,011,0.050038
17838_mda.txt,016,0.048801
17838_mda.txt,010,0.036894
17838_mda.txt,003,0.034632
17838_mda.txt,009,0.025592
17838_mda.txt,008,0.013413
17772_mda.txt,001,1.0
17697_mda.txt,009,0.316498
17697_mda.txt,016,0.295079
17697_mda.txt,013,0.17112
17697_mda.txt,012,0.094329
17697_mda.txt,000,0.058324
17697_mda.txt,003,0.032068
17697_mda.txt,010,0.019044
17697_mda.txt,011,0.00741
17697_mda.txt,008,0.006127
17599_mda.txt,000,0.281284
17599_mda.txt,009,0.267003
17599_mda.txt,016,0.190361
17599_mda.txt,006,0.091633
17599_mda.txt,010,0.065007
17599_mda.txt,013,0.047464
17599_mda.txt,001,0.025802
17599_mda.txt,003,0.018865
17599_mda.txt,008,0.012581
17617_mda.txt,009,0.332166
17617_mda.txt,016,0.264088
17617_mda.txt,000,0.182693
17617_mda.txt,012,0.097079
17617_mda.txt,011,0.043452
17617_mda.txt,010,0.037136
17617_mda.txt,003,0.022086
17617_mda.txt,001,0.017937
17617_mda.txt,008,0.003363
17906_mda.txt,016,0.330291
17906_mda.txt,009,0.242123
17906_mda.txt,013,0.109705
17906_mda.txt,000,0.109482
17906_mda.txt,003,0.065443
17906_mda.txt,011,0.053917
17906_mda.txt,008,0.030357
17906_mda.txt,012,0.027141
17906_mda.txt,006,0.01803
17906_mda.txt,010,0.013512
17700_mda.txt,016,0.241322
17700_mda.txt,009,0.199247
17700_mda.txt,010,0.182617
17700_mda.txt,000,0.149861
17700_mda.txt,003,0.063315
17700_mda.txt,013,0.037306
17700_mda.txt,006,0.033469
17700_mda.txt,012,0.032577
17700_mda.txt,011,0.026499
17700_mda.txt,017,0.018692
17598_mda.txt,000,0.682641
17598_mda.txt,004,0.109988
17598_mda.txt,019,0.082876
17598_mda.txt,010,0.02676
17598_mda.txt,011,0.02284
17598_mda.txt,012,0.020357
17598_mda.txt,001,0.018361
17598_mda.txt,009,0.016733
17598_mda.txt,003,0.00978
17598_mda.txt,016,0.009665
17702_mda.txt,000,0.740507
17702_mda.txt,010,0.077923
17702_mda.txt,012,0.060211
17702_mda.txt,011,0.041533
17702_mda.txt,009,0.037173
17702_mda.txt,003,0.020471
17702_mda.txt,001,0.012199
17702_mda.txt,008,0.009984
17739_mda.txt,000,0.659872
17739_mda.txt,012,0.09108
17739_mda.txt,011,0.060482
17739_mda.txt,009,0.056032
17739_mda.txt,003,0.044438
17739_mda.txt,010,0.042013
17739_mda.txt,016,0.035892
17739_mda.txt,008,0.010191
17954_mda.txt,000,0.482345
17954_mda.txt,004,0.18898
17954_mda.txt,019,0.14351
17954_mda.txt,003,0.081484
17954_mda.txt,009,0.056559
17954_mda.txt,011,0.024506
17954_mda.txt,012,0.022616
17915_mda.txt,016,0.284362
17915_mda.txt,012,0.211635
17915_mda.txt,000,0.108408
17915_mda.txt,003,0.087321
17915_mda.txt,009,0.076093
17915_mda.txt,011,0.071946
17915_mda.txt,013,0.07026
17915_mda.txt,010,0.036442
17915_mda.txt,004,0.031158
17915_mda.txt,008,0.022376
17880_mda.txt,002,0.535133
17880_mda.txt,000,0.195252
17880_mda.txt,010,0.175513
17880_mda.txt,001,0.094102
18068_mda.txt,001,1.0
17771_mda.txt,000,0.469678
17771_mda.txt,009,0.222903
17771_mda.txt,005,0.154524
17771_mda.txt,012,0.06549
17771_mda.txt,004,0.052389
17771_mda.txt,001,0.035016
17835_mda.txt,016,0.460272
17835_mda.txt,010,0.199551
17835_mda.txt,009,0.189418
17835_mda.txt,003,0.073999
17835_mda.txt,000,0.055315
17835_mda.txt,013,0.021034
17835_mda.txt,008,0.000411
17990_mda.txt,000,0.784368
17990_mda.txt,003,0.047226
17990_mda.txt,011,0.041421
17990_mda.txt,012,0.040791
17990_mda.txt,009,0.032552
17990_mda.txt,010,0.020564
17990_mda.txt,008,0.009456
17990_mda.txt,016,0.00883
17990_mda.txt,018,0.00727
17990_mda.txt,017,0.004351
17870_mda.txt,000,0.565513
17870_mda.txt,010,0.25232
17870_mda.txt,012,0.059621
17870_mda.txt,009,0.037487
17870_mda.txt,011,0.03608
17870_mda.txt,001,0.034567
17870_mda.txt,004,0.014412
18022_mda.txt,000,0.300669
18022_mda.txt,012,0.222094
18022_mda.txt,016,0.120618
18022_mda.txt,003,0.089576
18022_mda.txt,010,0.068899
18022_mda.txt,004,0.057857
18022_mda.txt,009,0.053442
18022_mda.txt,011,0.046112
18022_mda.txt,008,0.030743
18022_mda.txt,001,0.009989
18036_mda.txt,000,0.850173
18036_mda.txt,009,0.035929
18036_mda.txt,012,0.031189
18036_mda.txt,010,0.02989
18036_mda.txt,011,0.023542
18036_mda.txt,008,0.011694
18036_mda.txt,003,0.009715
18036_mda.txt,016,0.007867
17867_mda.txt,016,0.346635
17867_mda.txt,000,0.199426
17867_mda.txt,011,0.162353
17867_mda.txt,003,0.137878
17867_mda.txt,001,0.107442
17867_mda.txt,009,0.046266
17580_mda.txt,000,0.781264
17580_mda.txt,002,0.136908
17580_mda.txt,010,0.057414
17580_mda.txt,001,0.024415
17497_mda.txt,000,0.808502
17497_mda.txt,016,0.047703
17497_mda.txt,003,0.042087
17497_mda.txt,008,0.024907
17497_mda.txt,013,0.020164
17497_mda.txt,009,0.016866
17497_mda.txt,004,0.011905
17497_mda.txt,018,0.009555
17497_mda.txt,011,0.009347
17497_mda.txt,007,0.008964
17791_mda.txt,002,0.852809
17791_mda.txt,010,0.079402
17791_mda.txt,001,0.067789
17805_mda.txt,000,0.598791
17805_mda.txt,004,0.136683
17805_mda.txt,011,0.091176
17805_mda.txt,012,0.072175
17805_mda.txt,010,0.057405
17805_mda.txt,009,0.019041
17805_mda.txt,008,0.013633
17805_mda.txt,001,0.006117
17805_mda.txt,018,0.00498
17938_mda.txt,000,0.380053
17938_mda.txt,011,0.213426
17938_mda.txt,009,0.167012
17938_mda.txt,016,0.1228
17938_mda.txt,013,0.051506
17938_mda.txt,004,0.024617
17938_mda.txt,006,0.016988
17938_mda.txt,003,0.011151
17938_mda.txt,008,0.006707
17938_mda.txt,010,0.00574
17613_mda.txt,000,0.680975
17613_mda.txt,010,0.125118
17613_mda.txt,011,0.047564
17613_mda.txt,016,0.046056
17613_mda.txt,009,0.037485
17613_mda.txt,004,0.020105
17613_mda.txt,003,0.014525
17613_mda.txt,008,0.011143
17613_mda.txt,013,0.010785
17613_mda.txt,006,0.006244
17706_mda.txt,001,1.0
17714_mda.txt,016,0.541327
17714_mda.txt,001,0.292244
17714_mda.txt,010,0.097859
17714_mda.txt,003,0.06857
17841_mda.txt,000,0.593065
17841_mda.txt,002,0.406935
18000_mda.txt,000,0.683215
18000_mda.txt,002,0.180321
18000_mda.txt,009,0.036379
18000_mda.txt,003,0.028418
18000_mda.txt,010,0.028101
18000_mda.txt,004,0.018245
18000_mda.txt,011,0.016205
18000_mda.txt,012,0.009116
17657_mda.txt,015,1.0
17830_mda.txt,000,0.708639
17830_mda.txt,003,0.093268
17830_mda.txt,013,0.034703
17830_mda.txt,010,0.033156
17830_mda.txt,016,0.027114
17830_mda.txt,012,0.026074
17830_mda.txt,009,0.024781
17830_mda.txt,011,0.016546
17830_mda.txt,008,0.015575
17830_mda.txt,014,0.010178
17767_mda.txt,009,0.326362
17767_mda.txt,000,0.286972
17767_mda.txt,004,0.129272
17767_mda.txt,001,0.094867
17767_mda.txt,012,0.089129
17767_mda.txt,011,0.073398
17789_mda.txt,001,1.0
18026_mda.txt,015,1.0
