docname,topic,proportion
12135_mda.txt,000,0.020616
12135_mda.txt,019,0.013454
12135_mda.txt,010,0.008289
12135_mda.txt,006,0.00725
12535_mda.txt,001,0.398865
12535_mda.txt,000,0.162975
12535_mda.txt,008,0.148868
12535_mda.txt,011,0.146367
12535_mda.txt,013,0.05755
12535_mda.txt,012,0.027906
12535_mda.txt,019,0.018206
12535_mda.txt,010,0.013169
12535_mda.txt,017,0.007586
12535_mda.txt,018,0.006794
12021_mda.txt,013,0.233526
12021_mda.txt,004,0.233017
12021_mda.txt,008,0.189191
12021_mda.txt,019,0.147973
12021_mda.txt,000,0.094081
12021_mda.txt,011,0.050306
12021_mda.txt,014,0.020175
12021_mda.txt,012,0.017294
12021_mda.txt,010,0.014436
12121_mda.txt,002,0.793234
12121_mda.txt,012,0.159938
12121_mda.txt,004,0.046828
11944_mda.txt,013,0.413676
11944_mda.txt,011,0.25877
11944_mda.txt,008,0.172292
11944_mda.txt,001,0.037574
11944_mda.txt,004,0.036436
11944_mda.txt,000,0.034563
11944_mda.txt,006,0.02819
11944_mda.txt,012,0.018499
12538_mda.txt,004,0.355919
12538_mda.txt,010,0.269277
12538_mda.txt,011,0.203238
12538_mda.txt,019,0.07354
12538_mda.txt,008,0.057864
12538_mda.txt,012,0.020754
12538_mda.txt,013,0.014902
12538_mda.txt,009,0.004505
12301_mda.txt,001,0.398084
12301_mda.txt,012,0.137177
12301_mda.txt,013,0.09207
12301_mda.txt,000,0.081826
12301_mda.txt,006,0.075737
12301_mda.txt,011,0.072763
12301_mda.txt,008,0.052266
12301_mda.txt,019,0.051185
12301_mda.txt,014,0.030537
12301_mda.txt,017,0.008354
12111_mda.txt,001,0.236965
12111_mda.txt,003,0.151477
12111_mda.txt,002,0.148197
12111_mda.txt,008,0.131294
12111_mda.txt,000,0.10621
12111_mda.txt,011,0.07924
12111_mda.txt,014,0.05152
12111_mda.txt,004,0.026026
12111_mda.txt,015,0.024218
12111_mda.txt,013,0.022825
12255_mda.txt,007,1.0
12536_mda.txt,000,0.833902
12536_mda.txt,018,0.137999
12536_mda.txt,001,0.028099
12382_mda.txt,001,0.220754
12382_mda.txt,013,0.204641
12382_mda.txt,011,0.151259
12382_mda.txt,000,0.12306
12382_mda.txt,008,0.083113
12382_mda.txt,017,0.063995
12382_mda.txt,004,0.041928
12382_mda.txt,003,0.034881
12382_mda.txt,019,0.034103
12382_mda.txt,010,0.027694
12176_mda.txt,001,0.320744
12176_mda.txt,000,0.310362
12176_mda.txt,013,0.128652
12176_mda.txt,008,0.056303
12176_mda.txt,012,0.053756
12176_mda.txt,011,0.039519
12176_mda.txt,006,0.03659
12176_mda.txt,010,0.018885
12176_mda.txt,009,0.017329
12176_mda.txt,014,0.012142
12024_mda.txt,002,0.295209
12024_mda.txt,012,0.224961
12024_mda.txt,000,0.202204
12024_mda.txt,019,0.112645
12024_mda.txt,011,0.102647
12024_mda.txt,014,0.062336
12355_mda.txt,011,0.553261
12355_mda.txt,019,0.289152
12355_mda.txt,000,0.052852
12355_mda.txt,013,0.033828
12355_mda.txt,004,0.031167
12355_mda.txt,006,0.022325
12355_mda.txt,014,0.011433
12355_mda.txt,009,0.004008
12355_mda.txt,010,0.001975
12447_mda.txt,001,0.310346
12447_mda.txt,000,0.234723
12447_mda.txt,008,0.12275
12447_mda.txt,013,0.085281
12447_mda.txt,011,0.083178
12447_mda.txt,006,0.061162
12447_mda.txt,004,0.025478
12447_mda.txt,014,0.02453
12447_mda.txt,009,0.022672
12447_mda.txt,003,0.018807
12261_mda.txt,008,0.305286
12261_mda.txt,011,0.24768
12261_mda.txt,000,0.130318
12261_mda.txt,001,0.080347
12261_mda.txt,014,0.056275
12261_mda.txt,013,0.055311
12261_mda.txt,012,0.038657
12261_mda.txt,005,0.030323
12261_mda.txt,010,0.029016
12261_mda.txt,004,0.026786
12233_mda.txt,000,0.930913
12233_mda.txt,001,0.041599
12233_mda.txt,012,0.027488
11931_mda.txt,000,0.538676
11931_mda.txt,019,0.10893
11931_mda.txt,001,0.096677
11931_mda.txt,011,0.079122
11931_mda.txt,013,0.041349
11931_mda.txt,009,0.03002
11931_mda.txt,003,0.025769
11931_mda.txt,008,0.019702
11931_mda.txt,014,0.018295
11931_mda.txt,010,0.016373
12193_mda.txt,002,0.31907
12193_mda.txt,008,0.232778
12193_mda.txt,012,0.190821
12193_mda.txt,000,0.159897
12193_mda.txt,001,0.097435
12333_mda.txt,008,0.328635
12333_mda.txt,011,0.28253
12333_mda.txt,002,0.115157
12333_mda.txt,014,0.09083
12333_mda.txt,004,0.085777
12333_mda.txt,000,0.075265
12333_mda.txt,013,0.021807
12184_mda.txt,001,0.488573
12184_mda.txt,013,0.194547
12184_mda.txt,000,0.138546
12184_mda.txt,008,0.109781
12184_mda.txt,011,0.057337
12184_mda.txt,010,0.011216
12198_mda.txt,000,0.438236
12198_mda.txt,008,0.147593
12198_mda.txt,004,0.110454
12198_mda.txt,013,0.096947
12198_mda.txt,019,0.057681
12198_mda.txt,011,0.055946
12198_mda.txt,014,0.03653
12198_mda.txt,010,0.033607
12198_mda.txt,012,0.020619
12198_mda.txt,006,0.002387
12357_mda.txt,008,0.323025
12357_mda.txt,000,0.175951
12357_mda.txt,012,0.159148
12357_mda.txt,011,0.099648
12357_mda.txt,004,0.084646
12357_mda.txt,014,0.083436
12357_mda.txt,013,0.036482
12357_mda.txt,010,0.017551
12357_mda.txt,002,0.012003
12357_mda.txt,009,0.005414
12016_mda.txt,003,0.835585
12016_mda.txt,011,0.105448
12016_mda.txt,000,0.054319
12016_mda.txt,001,0.004648
11912_mda.txt,001,0.363121
11912_mda.txt,008,0.1361
11912_mda.txt,011,0.104311
11912_mda.txt,009,0.099058
11912_mda.txt,013,0.088625
11912_mda.txt,018,0.053207
11912_mda.txt,014,0.045545
11912_mda.txt,003,0.044769
11912_mda.txt,000,0.036593
11912_mda.txt,010,0.028671
12158_mda.txt,007,1.0
12316_mda.txt,003,0.691461
12316_mda.txt,000,0.125291
12316_mda.txt,013,0.12527
12316_mda.txt,005,0.057978
11927_mda.txt,000,0.519405
11927_mda.txt,011,0.215431
11927_mda.txt,004,0.076312
11927_mda.txt,014,0.034031
11927_mda.txt,013,0.033757
11927_mda.txt,009,0.025937
11927_mda.txt,002,0.025227
11927_mda.txt,012,0.023638
11927_mda.txt,010,0.023292
11927_mda.txt,008,0.015602
12220_mda.txt,003,0.872264
12220_mda.txt,007,0.066474
12220_mda.txt,013,0.061262
12320_mda.txt,001,0.563532
12320_mda.txt,013,0.120221
12320_mda.txt,008,0.098638
12320_mda.txt,011,0.091114
12320_mda.txt,000,0.084778
12320_mda.txt,010,0.02584
12320_mda.txt,009,0.008321
12320_mda.txt,014,0.007557
12208_mda.txt,000,0.538395
12208_mda.txt,001,0.173068
12208_mda.txt,011,0.071908
12208_mda.txt,019,0.070058
12208_mda.txt,013,0.050014
12208_mda.txt,003,0.031041
12208_mda.txt,014,0.019855
12208_mda.txt,010,0.01401
12208_mda.txt,008,0.013177
12208_mda.txt,004,0.009476
12356_mda.txt,003,0.748951
12356_mda.txt,008,0.13843
12356_mda.txt,001,0.112619
12075_mda.txt,012,0.449934
12075_mda.txt,011,0.169495
12075_mda.txt,001,0.136092
12075_mda.txt,000,0.10107
12075_mda.txt,004,0.070433
12075_mda.txt,014,0.025659
12075_mda.txt,002,0.021815
12075_mda.txt,013,0.014248
12075_mda.txt,010,0.011254
12125_mda.txt,011,0.269967
12125_mda.txt,008,0.224631
12125_mda.txt,013,0.170458
12125_mda.txt,000,0.142934
12125_mda.txt,019,0.055247
12125_mda.txt,004,0.042351
12125_mda.txt,014,0.041036
12125_mda.txt,012,0.028733
12125_mda.txt,010,0.017056
12125_mda.txt,006,0.006072
12531_mda.txt,011,0.421092
12531_mda.txt,008,0.192624
12531_mda.txt,014,0.102526
12531_mda.txt,017,0.10215
12531_mda.txt,013,0.042874
12531_mda.txt,004,0.033728
12531_mda.txt,010,0.029632
12531_mda.txt,000,0.029235
12531_mda.txt,002,0.025617
12531_mda.txt,012,0.016172
12281_mda.txt,011,0.290885
12281_mda.txt,008,0.264669
12281_mda.txt,012,0.165384
12281_mda.txt,000,0.099632
12281_mda.txt,004,0.051963
12281_mda.txt,014,0.042732
12281_mda.txt,001,0.037409
12281_mda.txt,013,0.029269
12281_mda.txt,010,0.015312
12281_mda.txt,019,0.002744
12116_mda.txt,007,1.0
11958_mda.txt,011,0.546707
11958_mda.txt,008,0.19426
11958_mda.txt,013,0.058134
11958_mda.txt,000,0.057021
11958_mda.txt,001,0.055573
11958_mda.txt,010,0.022815
11958_mda.txt,006,0.016542
11958_mda.txt,014,0.016341
11958_mda.txt,012,0.015476
11958_mda.txt,002,0.012924
12224_mda.txt,008,0.317878
12224_mda.txt,000,0.245014
12224_mda.txt,004,0.147551
12224_mda.txt,013,0.096845
12224_mda.txt,011,0.062021
12224_mda.txt,014,0.043901
12224_mda.txt,019,0.043248
12224_mda.txt,012,0.020458
12224_mda.txt,010,0.017738
12224_mda.txt,009,0.004554
12408_mda.txt,001,0.451666
12408_mda.txt,013,0.118326
12408_mda.txt,000,0.115884
12408_mda.txt,011,0.106632
12408_mda.txt,004,0.050324
12408_mda.txt,012,0.047942
12408_mda.txt,003,0.039029
12408_mda.txt,008,0.023192
12408_mda.txt,014,0.021164
12408_mda.txt,010,0.0145
12143_mda.txt,002,0.668698
12143_mda.txt,004,0.134651
12143_mda.txt,012,0.132897
12143_mda.txt,011,0.063754
11971_mda.txt,011,0.299456
11971_mda.txt,000,0.205823
11971_mda.txt,001,0.177172
11971_mda.txt,003,0.165114
11971_mda.txt,012,0.061586
11971_mda.txt,013,0.035954
11971_mda.txt,014,0.024254
11971_mda.txt,008,0.018213
11971_mda.txt,010,0.012427
12317_mda.txt,002,0.420448
12317_mda.txt,008,0.259725
12317_mda.txt,001,0.157348
12317_mda.txt,000,0.123596
12317_mda.txt,013,0.038884
12142_mda.txt,002,0.314566
12142_mda.txt,000,0.250536
12142_mda.txt,008,0.176697
12142_mda.txt,011,0.135052
12142_mda.txt,012,0.065933
12142_mda.txt,013,0.057216
12334_mda.txt,001,0.22561
12334_mda.txt,014,0.18849
12334_mda.txt,004,0.169196
12334_mda.txt,017,0.123137
12334_mda.txt,013,0.103836
12334_mda.txt,011,0.094226
12334_mda.txt,008,0.035148
12334_mda.txt,000,0.030023
12334_mda.txt,010,0.020638
12334_mda.txt,009,0.009696
12458_mda.txt,008,0.449686
12458_mda.txt,000,0.259771
12458_mda.txt,011,0.082007
12458_mda.txt,013,0.062222
12458_mda.txt,002,0.056409
12458_mda.txt,012,0.043377
12458_mda.txt,004,0.024466
12458_mda.txt,010,0.011367
12458_mda.txt,014,0.010695
12480_mda.txt,001,0.441893
12480_mda.txt,011,0.188579
12480_mda.txt,013,0.17086
12480_mda.txt,017,0.064405
12480_mda.txt,000,0.060504
12480_mda.txt,014,0.048154
12480_mda.txt,008,0.009659
12480_mda.txt,010,0.008697
12480_mda.txt,019,0.00725
12056_mda.txt,000,0.569178
12056_mda.txt,001,0.160386
12056_mda.txt,013,0.066654
12056_mda.txt,011,0.062529
12056_mda.txt,019,0.042829
12056_mda.txt,003,0.031485
12056_mda.txt,014,0.024513
12056_mda.txt,010,0.018095
12056_mda.txt,004,0.017622
12056_mda.txt,009,0.00671
12308_mda.txt,011,0.480776
12308_mda.txt,008,0.179829
12308_mda.txt,005,0.096908
12308_mda.txt,013,0.082088
12308_mda.txt,014,0.075029
12308_mda.txt,002,0.072202
12308_mda.txt,000,0.013167
12165_mda.txt,000,0.382251
12165_mda.txt,011,0.220025
12165_mda.txt,004,0.130222
12165_mda.txt,019,0.069646
12165_mda.txt,014,0.057827
12165_mda.txt,013,0.049084
12165_mda.txt,012,0.028552
12165_mda.txt,010,0.023234
12165_mda.txt,008,0.02041
12165_mda.txt,009,0.018749
12380_mda.txt,004,0.267221
12380_mda.txt,003,0.204863
12380_mda.txt,000,0.122556
12380_mda.txt,009,0.098842
12380_mda.txt,002,0.07997
12380_mda.txt,011,0.078144
12380_mda.txt,014,0.071969
12380_mda.txt,008,0.044151
12380_mda.txt,010,0.032285
12309_mda.txt,008,0.519653
12309_mda.txt,000,0.119036
12309_mda.txt,013,0.114856
12309_mda.txt,004,0.088246
12309_mda.txt,011,0.086977
12309_mda.txt,002,0.034519
12309_mda.txt,014,0.027913
12309_mda.txt,010,0.0088
11977_mda.txt,013,0.310992
11977_mda.txt,001,0.202569
11977_mda.txt,000,0.141447
11977_mda.txt,011,0.081666
11977_mda.txt,019,0.077849
11977_mda.txt,018,0.075045
11977_mda.txt,008,0.050304
11977_mda.txt,014,0.026622
11977_mda.txt,003,0.019582
11977_mda.txt,010,0.013924
12243_mda.txt,001,0.44847
12243_mda.txt,000,0.239115
12243_mda.txt,011,0.159417
12243_mda.txt,008,0.106891
12243_mda.txt,013,0.026519
12243_mda.txt,014,0.017589
12243_mda.txt,004,0.002
12200_mda.txt,005,1.0
12068_mda.txt,000,0.494122
12068_mda.txt,011,0.191381
12068_mda.txt,004,0.166603
12068_mda.txt,013,0.072541
12068_mda.txt,014,0.038442
12068_mda.txt,019,0.028489
12068_mda.txt,010,0.008422
11920_mda.txt,000,0.52958
11920_mda.txt,008,0.208737
11920_mda.txt,004,0.091633
11920_mda.txt,014,0.069304
11920_mda.txt,013,0.035734
11920_mda.txt,001,0.02434
11920_mda.txt,011,0.021108
11920_mda.txt,010,0.019565
11908_mda.txt,001,0.41231
11908_mda.txt,013,0.333857
11908_mda.txt,011,0.084085
11908_mda.txt,017,0.046308
11908_mda.txt,000,0.045462
11908_mda.txt,008,0.043133
11908_mda.txt,003,0.019325
11908_mda.txt,004,0.009616
11908_mda.txt,010,0.005904
12123_mda.txt,003,0.848431
12123_mda.txt,001,0.067095
12123_mda.txt,015,0.050706
12123_mda.txt,000,0.033768
11906_mda.txt,000,0.326569
11906_mda.txt,001,0.313504
11906_mda.txt,006,0.082962
11906_mda.txt,003,0.074415
11906_mda.txt,013,0.07143
11906_mda.txt,012,0.050065
11906_mda.txt,011,0.039313
11906_mda.txt,004,0.030855
11906_mda.txt,014,0.010886
12264_mda.txt,011,0.513425
12264_mda.txt,000,0.126902
12264_mda.txt,008,0.105603
12264_mda.txt,013,0.080135
12264_mda.txt,004,0.046744
12264_mda.txt,001,0.037526
12264_mda.txt,012,0.037011
12264_mda.txt,014,0.029082
12264_mda.txt,010,0.018014
12264_mda.txt,009,0.005558
12402_mda.txt,011,0.551836
12402_mda.txt,013,0.241443
12402_mda.txt,008,0.070329
12402_mda.txt,004,0.046001
12402_mda.txt,000,0.023664
12402_mda.txt,006,0.023182
12402_mda.txt,002,0.022526
12402_mda.txt,014,0.014489
12402_mda.txt,019,0.00653
12463_mda.txt,019,0.366044
12463_mda.txt,002,0.327003
12463_mda.txt,008,0.216205
12463_mda.txt,000,0.090749
11894_mda.txt,005,1.0
12013_mda.txt,001,0.356606
12013_mda.txt,011,0.224688
12013_mda.txt,000,0.178889
12013_mda.txt,008,0.113645
12013_mda.txt,004,0.029876
12013_mda.txt,013,0.019836
12013_mda.txt,003,0.019309
12013_mda.txt,019,0.017284
12013_mda.txt,010,0.016165
12013_mda.txt,012,0.01207
11934_mda.txt,012,0.4049
11934_mda.txt,011,0.322544
11934_mda.txt,000,0.105511
11934_mda.txt,004,0.07839
11934_mda.txt,001,0.032577
11934_mda.txt,014,0.017597
11934_mda.txt,008,0.016319
11934_mda.txt,013,0.010073
11934_mda.txt,010,0.008103
11934_mda.txt,009,0.003986
12318_mda.txt,008,0.369376
12318_mda.txt,004,0.159087
12318_mda.txt,000,0.143828
12318_mda.txt,002,0.078865
12318_mda.txt,014,0.065205
12318_mda.txt,012,0.057155
12318_mda.txt,011,0.048838
12318_mda.txt,013,0.043643
12318_mda.txt,010,0.034002
11898_mda.txt,001,0.441277
11898_mda.txt,013,0.209924
11898_mda.txt,004,0.105478
11898_mda.txt,017,0.077332
11898_mda.txt,011,0.069472
11898_mda.txt,014,0.037458
11898_mda.txt,000,0.033174
11898_mda.txt,010,0.012787
11898_mda.txt,009,0.006891
11898_mda.txt,015,0.006208
12180_mda.txt,001,0.277495
12180_mda.txt,004,0.151151
12180_mda.txt,000,0.115478
12180_mda.txt,011,0.096856
12180_mda.txt,012,0.091932
12180_mda.txt,014,0.075375
12180_mda.txt,008,0.07423
12180_mda.txt,002,0.057232
12180_mda.txt,013,0.0297
12180_mda.txt,010,0.016967
12521_mda.txt,012,0.320337
12521_mda.txt,008,0.157722
12521_mda.txt,006,0.144875
12521_mda.txt,011,0.143656
12521_mda.txt,013,0.07505
12521_mda.txt,002,0.061193
12521_mda.txt,004,0.05965
12521_mda.txt,014,0.037518
12026_mda.txt,007,1.0
12459_mda.txt,001,0.377489
12459_mda.txt,013,0.130221
12459_mda.txt,000,0.112632
12459_mda.txt,019,0.110671
12459_mda.txt,011,0.107142
12459_mda.txt,003,0.087142
12459_mda.txt,008,0.05388
12459_mda.txt,014,0.015025
12459_mda.txt,010,0.005799
12279_mda.txt,000,0.561795
12279_mda.txt,001,0.166163
12279_mda.txt,013,0.128244
12279_mda.txt,019,0.061045
12279_mda.txt,011,0.029295
12279_mda.txt,014,0.021802
12279_mda.txt,010,0.012357
12279_mda.txt,009,0.010619
12279_mda.txt,008,0.00868
12209_mda.txt,002,1.0
12470_mda.txt,007,1.0
12311_mda.txt,006,0.39657
12311_mda.txt,005,0.283645
12311_mda.txt,002,0.243433
12311_mda.txt,000,0.076353
12204_mda.txt,003,0.676302
12204_mda.txt,001,0.23836
12204_mda.txt,007,0.04504
12204_mda.txt,006,0.040298
12249_mda.txt,000,0.389285
12249_mda.txt,013,0.285378
12249_mda.txt,019,0.204557
12249_mda.txt,011,0.095753
12249_mda.txt,002,0.023646
12249_mda.txt,004,0.001381
12435_mda.txt,004,0.221369
12435_mda.txt,000,0.200218
12435_mda.txt,011,0.145351
12435_mda.txt,012,0.123366
12435_mda.txt,001,0.102681
12435_mda.txt,013,0.080669
12435_mda.txt,014,0.052492
12435_mda.txt,010,0.044652
12435_mda.txt,008,0.020818
12435_mda.txt,009,0.008382
11947_mda.txt,007,1.0
12112_mda.txt,008,0.460549
12112_mda.txt,014,0.218286
12112_mda.txt,002,0.189109
12112_mda.txt,015,0.092664
12112_mda.txt,019,0.039392
12092_mda.txt,002,0.685364
12092_mda.txt,012,0.314636
12033_mda.txt,011,0.331911
12033_mda.txt,012,0.26996
12033_mda.txt,014,0.166599
12033_mda.txt,000,0.083366
12033_mda.txt,004,0.082369
12033_mda.txt,008,0.032848
12033_mda.txt,002,0.0249
12033_mda.txt,019,0.008047
12413_mda.txt,007,1.0
11959_mda.txt,001,0.322976
11959_mda.txt,003,0.268101
11959_mda.txt,006,0.223569
11959_mda.txt,004,0.136698
11959_mda.txt,007,0.048656
12011_mda.txt,002,1.0
11904_mda.txt,001,0.547633
11904_mda.txt,003,0.26611
11904_mda.txt,004,0.089761
11904_mda.txt,007,0.051047
11904_mda.txt,014,0.045449
12324_mda.txt,008,0.383041
12324_mda.txt,000,0.254551
12324_mda.txt,004,0.13242
12324_mda.txt,011,0.058836
12324_mda.txt,013,0.043533
12324_mda.txt,012,0.042288
12324_mda.txt,014,0.040503
12324_mda.txt,001,0.024081
12324_mda.txt,010,0.020747
12012_mda.txt,001,0.217816
12012_mda.txt,008,0.19536
12012_mda.txt,011,0.17581
12012_mda.txt,000,0.120234
12012_mda.txt,003,0.069621
12012_mda.txt,013,0.063639
12012_mda.txt,014,0.048008
12012_mda.txt,004,0.038513
12012_mda.txt,006,0.029128
12012_mda.txt,012,0.025738
11921_mda.txt,001,0.565049
11921_mda.txt,003,0.299439
11921_mda.txt,013,0.106438
11921_mda.txt,004,0.029074
12122_mda.txt,012,0.374914
12122_mda.txt,001,0.332352
12122_mda.txt,000,0.138124
12122_mda.txt,019,0.103728
12122_mda.txt,011,0.029263
12122_mda.txt,008,0.021618
12061_mda.txt,001,0.30444
12061_mda.txt,011,0.223389
12061_mda.txt,000,0.149069
12061_mda.txt,013,0.116668
12061_mda.txt,008,0.079704
12061_mda.txt,014,0.071338
12061_mda.txt,012,0.02438
12061_mda.txt,010,0.018952
12061_mda.txt,009,0.011182
12061_mda.txt,004,0.000878
12206_mda.txt,007,1.0
12044_mda.txt,000,0.543838
12044_mda.txt,001,0.107492
12044_mda.txt,013,0.104369
12044_mda.txt,004,0.053492
12044_mda.txt,019,0.048706
12044_mda.txt,011,0.038256
12044_mda.txt,014,0.032073
12044_mda.txt,003,0.031905
12044_mda.txt,010,0.025665
12044_mda.txt,009,0.014203
12081_mda.txt,000,0.346986
12081_mda.txt,008,0.341669
12081_mda.txt,004,0.100543
12081_mda.txt,013,0.062158
12081_mda.txt,011,0.061332
12081_mda.txt,010,0.03652
12081_mda.txt,012,0.021754
12081_mda.txt,019,0.015706
12081_mda.txt,014,0.013332
12381_mda.txt,003,0.679511
12381_mda.txt,000,0.282082
12381_mda.txt,007,0.038407
12390_mda.txt,008,0.391193
12390_mda.txt,013,0.13871
12390_mda.txt,004,0.138414
12390_mda.txt,000,0.082547
12390_mda.txt,011,0.080858
12390_mda.txt,010,0.042152
12390_mda.txt,002,0.036702
12390_mda.txt,012,0.030463
12390_mda.txt,014,0.019855
12390_mda.txt,006,0.014554
12270_mda.txt,004,0.460476
12270_mda.txt,001,0.123551
12270_mda.txt,013,0.12304
12270_mda.txt,000,0.071408
12270_mda.txt,012,0.053859
12270_mda.txt,011,0.048846
12270_mda.txt,006,0.038475
12270_mda.txt,008,0.032431
12270_mda.txt,003,0.019927
12270_mda.txt,014,0.015038
12058_mda.txt,001,0.357054
12058_mda.txt,011,0.208535
12058_mda.txt,000,0.132286
12058_mda.txt,013,0.103161
12058_mda.txt,008,0.08391
12058_mda.txt,014,0.033849
12058_mda.txt,009,0.030317
12058_mda.txt,010,0.024997
12058_mda.txt,019,0.014089
12058_mda.txt,015,0.011803
12376_mda.txt,003,0.486119
12376_mda.txt,001,0.335737
12376_mda.txt,006,0.081449
12376_mda.txt,004,0.053268
12376_mda.txt,012,0.02929
12376_mda.txt,005,0.014137
12340_mda.txt,000,0.592692
12340_mda.txt,001,0.131831
12340_mda.txt,013,0.068592
12340_mda.txt,019,0.060077
12340_mda.txt,011,0.044591
12340_mda.txt,003,0.029514
12340_mda.txt,014,0.023969
12340_mda.txt,004,0.02336
12340_mda.txt,010,0.016125
12340_mda.txt,009,0.00925
12468_mda.txt,008,0.433012
12468_mda.txt,019,0.119395
12468_mda.txt,004,0.10132
12468_mda.txt,000,0.099303
12468_mda.txt,011,0.074863
12468_mda.txt,013,0.073551
12468_mda.txt,010,0.027482
12468_mda.txt,014,0.024895
12468_mda.txt,012,0.023613
12468_mda.txt,002,0.020374
12118_mda.txt,001,0.313698
12118_mda.txt,006,0.276358
12118_mda.txt,000,0.180823
12118_mda.txt,003,0.106176
12118_mda.txt,013,0.046771
12118_mda.txt,004,0.023283
12118_mda.txt,011,0.01783
12118_mda.txt,012,0.014888
12118_mda.txt,015,0.008259
12118_mda.txt,010,0.004516
12133_mda.txt,002,0.435774
12133_mda.txt,008,0.21634
12133_mda.txt,000,0.19916
12133_mda.txt,004,0.102621
12133_mda.txt,013,0.046104
12448_mda.txt,001,0.374703
12448_mda.txt,013,0.243061
12448_mda.txt,000,0.171942
12448_mda.txt,014,0.143043
12448_mda.txt,011,0.067251
12212_mda.txt,002,1.0
12099_mda.txt,001,0.756242
12099_mda.txt,007,0.130756
12099_mda.txt,006,0.113002
12338_mda.txt,001,0.304131
12338_mda.txt,000,0.243108
12338_mda.txt,013,0.14946
12338_mda.txt,011,0.088878
12338_mda.txt,019,0.05787
12338_mda.txt,014,0.035498
12338_mda.txt,009,0.033038
12338_mda.txt,010,0.031509
12338_mda.txt,008,0.031186
12338_mda.txt,003,0.025321
12471_mda.txt,003,0.778865
12471_mda.txt,006,0.11405
12471_mda.txt,007,0.107085
11993_mda.txt,013,0.239797
11993_mda.txt,010,0.177399
11993_mda.txt,001,0.161448
11993_mda.txt,011,0.079684
11993_mda.txt,004,0.056178
11993_mda.txt,019,0.054033
11993_mda.txt,000,0.048957
11993_mda.txt,012,0.045673
11993_mda.txt,002,0.045313
11993_mda.txt,014,0.044397
12101_mda.txt,011,0.527129
12101_mda.txt,008,0.1439
12101_mda.txt,000,0.12149
12101_mda.txt,004,0.07098
12101_mda.txt,012,0.066222
12101_mda.txt,014,0.022426
12101_mda.txt,013,0.02028
12101_mda.txt,010,0.019229
12101_mda.txt,009,0.005613
12101_mda.txt,006,0.002731
11983_mda.txt,007,1.0
12358_mda.txt,001,0.231775
12358_mda.txt,013,0.221336
12358_mda.txt,004,0.15278
12358_mda.txt,011,0.128534
12358_mda.txt,008,0.084667
12358_mda.txt,012,0.076669
12358_mda.txt,014,0.044002
12358_mda.txt,000,0.032546
12358_mda.txt,010,0.019051
12358_mda.txt,009,0.008641
12059_mda.txt,016,1.0
11932_mda.txt,015,1.0
12302_mda.txt,000,1.0
12199_mda.txt,011,0.343076
12199_mda.txt,001,0.236178
12199_mda.txt,005,0.175195
12199_mda.txt,006,0.121108
12199_mda.txt,013,0.083829
12199_mda.txt,003,0.040613
12359_mda.txt,002,0.527683
12359_mda.txt,014,0.204437
12359_mda.txt,000,0.171458
12359_mda.txt,001,0.082755
12359_mda.txt,005,0.013667
12231_mda.txt,001,0.410389
12231_mda.txt,011,0.201102
12231_mda.txt,008,0.144462
12231_mda.txt,000,0.090704
12231_mda.txt,013,0.084533
12231_mda.txt,010,0.022408
12231_mda.txt,014,0.013446
12231_mda.txt,003,0.013106
12231_mda.txt,009,0.009168
12231_mda.txt,019,0.005714
12154_mda.txt,013,0.518988
12154_mda.txt,001,0.251645
12154_mda.txt,000,0.122982
12154_mda.txt,008,0.085716
12154_mda.txt,011,0.02067
12335_mda.txt,013,0.413726
12335_mda.txt,014,0.255051
12335_mda.txt,002,0.136726
12335_mda.txt,015,0.132944
12335_mda.txt,000,0.061553
12268_mda.txt,002,1.0
12485_mda.txt,001,0.307112
12485_mda.txt,013,0.200572
12485_mda.txt,000,0.163485
12485_mda.txt,011,0.143215
12485_mda.txt,004,0.045328
12485_mda.txt,014,0.044691
12485_mda.txt,012,0.038361
12485_mda.txt,008,0.027726
12485_mda.txt,009,0.018439
12485_mda.txt,010,0.011069
12238_mda.txt,008,0.369093
12238_mda.txt,002,0.341726
12238_mda.txt,013,0.251217
12238_mda.txt,000,0.037964
11888_mda.txt,000,0.608028
11888_mda.txt,001,0.175275
11888_mda.txt,011,0.052058
11888_mda.txt,013,0.042677
11888_mda.txt,003,0.039813
11888_mda.txt,009,0.022017
11888_mda.txt,014,0.019445
11888_mda.txt,019,0.018192
11888_mda.txt,010,0.017587
11888_mda.txt,008,0.004908
12000_mda.txt,001,0.43024
12000_mda.txt,000,0.246893
12000_mda.txt,011,0.115283
12000_mda.txt,012,0.083953
12000_mda.txt,006,0.065702
12000_mda.txt,013,0.018938
12000_mda.txt,008,0.01435
12000_mda.txt,014,0.012825
12000_mda.txt,010,0.011816
11965_mda.txt,011,0.479747
11965_mda.txt,013,0.238264
11965_mda.txt,004,0.107602
11965_mda.txt,008,0.105012
11965_mda.txt,014,0.034857
11965_mda.txt,002,0.034519
12006_mda.txt,008,0.400009
12006_mda.txt,014,0.154438
12006_mda.txt,000,0.135989
12006_mda.txt,011,0.084197
12006_mda.txt,002,0.058905
12006_mda.txt,012,0.055251
12006_mda.txt,010,0.047193
12006_mda.txt,013,0.041683
12006_mda.txt,004,0.022335
12307_mda.txt,013,0.355472
12307_mda.txt,011,0.331763
12307_mda.txt,008,0.118421
12307_mda.txt,014,0.059935
12307_mda.txt,004,0.043515
12307_mda.txt,001,0.0388
